year,country,Electricity production from natural gas sources (% of total),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",Population growth (annual %),"Population, total"
1962,NLD,,,1.42447506739908,11805689.0
1962,NOR,,,0.80340155650308,3638918.0
1962,NPL,,,1.94559637163818,10521116.0
1962,NRU,,,4.20445397434073,4979.0
1962,NZL,,,2.54211212405058,2482000.0
1962,OED,,,1.39267083311867,832228334.0
1962,OMN,,,1.85122671138216,549941.0
1962,OSS,,,1.94943134600373,5655451.0
1962,PAK,,,2.59771591436219,48156128.0
1962,PAN,,,3.0090106638944,1195301.0
1962,PER,,,2.91170953188299,10784612.0
1962,PHL,,,3.18200508567463,29723536.0
1962,PLW,,,2.4603267046421,9793.0
1962,PNG,,,2.30886918124621,2093919.0
1962,POL,,,1.14315401418553,30308500.0
1962,PRE,,,2.41138615928458,198004977.0
1962,PRI,,,2.08665471807182,2450322.0
1962,PRK,,,2.24445427988737,12262882.0
1962,PRT,,,0.721622435848292,8993985.0
1962,PRY,,,2.34522829499899,1973130.0
1962,PSS,,,2.89754051184981,965430.0
1962,PST,,,1.20664556065424,774679689.0
1962,PYF,,,2.11594796074697,87261.0
1962,QAT,,,11.7558996224506,44630.0
1962,ROU,,,0.651595835691077,18676550.0
1962,RUS,,,1.11145521122451,122591000.0
1962,RWA,,,2.51875601129914,3186025.0
1962,SAS,,,2.45785543772487,590723078.0
1962,SAU,,,3.67471998809837,2620910.0
1962,SDN,,,3.2370093127031,8919028.0
1962,SEN,,,2.82073326778007,3534686.0
1962,SGP,,,2.76910469544055,1750200.0
1962,SLB,,,2.27533310198735,146201.0
1962,SLE,,,1.63633280380623,2342242.0
1962,SLV,,,2.72176987635704,2949204.0
1962,SMR,,,2.40146616440365,16183.0
1962,SOM,,,2.60914528197528,3030091.0
1962,SRB,,,0.762319578988888,6740264.0
1962,SSA,,,2.48014452978873,238982373.0
1962,SSD,,,1.58589380295288,3024308.0
1962,SSF,,,2.48018281233084,239026415.0
1962,SST,,,2.11500572804439,8410874.0
1962,STP,,,1.00790079212404,69403.0
1962,SUR,,,3.99583967672701,283912.0
1962,SVK,,,1.10373125690825,4238188.0
1962,SVN,,,0.595289738970183,1603649.0
1962,SWE,,,0.55153490392046,7561588.0
1962,SWZ,,,2.26728750998605,361365.0
1962,SXM,,,9.43914842872523,3264.0
1962,SYC,,,2.65283412851695,44042.0
1962,SYR,,,2.94398459066759,4959340.0
1962,TCA,,,0.248712155209355,5636.0
1962,TCD,,,2.02473857435913,3175598.0
1962,TEA,,,1.32042405804312,895224912.0
1962,TEC,,,1.500091618832,318186127.0
1962,TGO,,,1.76051415203075,1732959.0
1962,THA,,,2.96007952695934,28481040.0
1962,TJK,,,3.30089869569961,2255026.0
1962,TKM,,,3.12478429912467,1749214.0
1962,TLA,,,2.83604777047488,220668336.0
1962,TLS,,,1.56213872148793,482774.0
1962,TMN,,,2.63678673935115,102288730.0
1962,TON,,,2.75860567903952,69940.0
1962,TSA,,,2.45785543772487,590723078.0
1962,TSS,,,2.48018281233084,239026415.0
1962,TTO,,,1.95608007658676,880194.0
1962,TUN,,,1.21718210758098,4369136.0
1962,TUR,,,2.6999312672182,29916147.0
1962,TUV,,,0.898922066192162,5699.0
1962,TZA,,,2.90091140875824,10487756.0
1962,UGA,,,2.88358378727794,8092231.0
1962,UKR,,,1.2454628093369,43943674.0
1962,URY,,,1.21250473408929,2593298.0
1962,USA,,,1.53799735825387,186538000.0
1962,UZB,,,3.87632538082316,8854368.0
1962,VCT,,,1.57825650705864,87236.0
1962,VEN,,,3.49723386798958,8756870.0
1962,VGB,,,0.447094634476685,8070.0
1962,VIR,,,2.02027073175195,35000.0
1962,VNM,,,2.59846800903446,34288560.0
1962,VUT,,,2.84164971946311,68174.0
1962,WSM,,,2.64952938065727,118597.0
1962,XKX,,,2.49274393306571,1036950.0
1962,YEM,,,2.22067305646172,5782221.0
1962,ZAF,,,2.9745170090651,17418522.0
1962,ZMB,,,3.14636025971389,3358099.0
1962,ZWE,,,3.14457014572293,4055959.0
1963,ABW,,,1.20366430885019,57002.0
1963,AFE,,,2.75120752166451,140945536.0
1963,AFG,,,2.1052082248002,9604487.0
1963,AFW,,,2.19373064916084,104089175.0
1963,AGO,,,1.00366645307032,5408320.0
1963,ALB,,,2.95374876199632,1762621.0
1963,AND,,,7.21150595530926,11915.0
1963,ARB,,,2.70657255945407,99038509.0
1963,ARE,,,4.8906456876335,152211.0
1963,ARG,,,1.64339841718671,21421705.0
1963,ARM,,,3.17905118250589,2056023.0
1963,ASM,,,3.08826317729621,21966.0
1963,ATG,,,1.38907961226255,58138.0
1963,AUS,,,1.91781647792421,10950000.0
1963,AUT,,,0.642362670652079,7175811.0
1963,AZE,,,2.96416042860687,4293550.0
1963,BDI,,,2.10624576492485,2969841.0
1963,BEL,,,0.747606930682632,9289770.0
1963,BEN,,,1.83546323054076,2652908.0
1963,BFA,,,1.4919836804088,4993623.0
1963,BGD,,,2.91486814980727,56504402.0
1963,BGR,,,0.810378324356217,8078145.0
1963,BHR,,,3.91029727270344,186501.0
1963,BHS,,,5.00445871744217,135087.0
1963,BIH,,,1.58414276982884,3461942.0
1963,BLR,,,1.01618823177623,8437232.0
1963,BLZ,,,2.73398766746674,98704.0
1963,BMU,,,2.45828920990774,45340.0
1963,BOL,,,2.08873063140438,3938913.0
1963,BRA,,,2.94697800169989,79164235.0
1963,BRB,,,0.986934304431455,237557.0
1963,BRN,,,4.48836692928883,101159.0
1963,BTN,,,3.11546514463352,245156.0
1963,BWA,,,2.3382992115817,552966.0
1963,CAF,,,1.95728780254881,1803063.0
1963,CAN,,,1.86284592763531,18964000.0
1963,CEB,,,0.892938912539876,93840016.0
1963,CHE,,,2.13766282113072,5694247.0
1963,CHI,,,1.12771732173372,114234.0
1963,CHL,,,2.01652960266026,8670144.0
1963,CHN,,,2.45764740395145,682335000.0
1963,CIV,,,3.84536161076973,4112061.0
1963,CMR,,,2.18629076316111,5456623.0
1963,COD,,,2.651051235286,16507599.0
1963,COG,,,2.66701619445204,1143263.0
1963,COL,,,3.05422998569024,17113823.0
1963,COM,,,1.68718444606979,208185.0
1963,CPV,,,3.30370489967376,229373.0
1963,CRI,,,3.58390276413584,1481604.0
1963,CSS,,,2.31738336406902,1831474.0
1963,CUB,,,2.10680952802517,7701660.0
1963,CUW,,,1.88686298616231,130860.0
1963,CYM,,,2.12953796928463,8970.0
1963,CYP,,,0.957385294946079,607252.0
1963,CZE,,,0.477058972393582,9670685.0
1963,DEU,,,0.925875063469895,74714353.0
1963,DJI,,,4.80226191801968,97872.0
1963,DMA,,,1.28947803807603,61739.0
1963,DNK,,,0.787727452841454,4684483.0
1963,DOM,,,3.06610270366678,3588287.0
1963,DZA,,,1.5250503398561,11982118.0
1963,EAP,,,2.57173650722589,930810837.0
1963,EAR,,,2.60424996021955,1046697479.0
1963,EAS,,,2.44320473702851,1085095424.0
1963,ECA,,,2.07395930811794,137187829.0
1963,ECS,,,1.14837003429619,691189404.0
1963,ECU,,,2.88930384776305,5001716.0
1963,EGY,,,2.62898893480294,29091869.0
1963,EMU,,,0.869735792107747,277205348.0
1963,ERI,,,2.45101572625981,1045092.0
1963,ESP,,,0.877043251659206,31296651.0
1963,EST,,,1.37847716433837,1258857.0
1963,ETH,,,2.57726352125898,23051637.0
1963,EUU,,,0.86110048776456,366840786.0
1963,FCS,,,2.22139034926143,261957739.0
1963,FIN,,,0.706977468183943,4523309.0
1963,FJI,,,3.14150468622573,444276.0
1963,FRA,,,1.00353599767787,48877567.0
1963,FRO,,,1.21671910651706,35391.0
1963,FSM,,,3.24840719824119,47744.0
1963,GAB,,,1.28834156921139,531452.0
1963,GBR,,,0.748366448717305,53650000.0
1963,GEO,,,1.47302172404034,3816100.0
1963,GHA,,,2.38818160278714,7514714.0
1963,GIB,,,2.47398602234661,22753.0
1963,GIN,,,1.79369877461217,3750954.0
1963,GMB,,,2.72201987556028,431757.0
1963,GNB,,,0.835216175210618,594418.0
1963,GNQ,,,2.00589152712553,285965.0
1963,GRC,,,0.370892005189515,8479625.0
1963,GRD,,,0.847243793058263,97195.0
1963,GRL,,,3.92207131532813,36400.0
1963,GTM,,,2.93017964996819,4440264.0
1963,GUM,,,2.56678532803099,75095.0
1963,GUY,,,2.17218203710158,608537.0
1963,HKG,,,3.44066885043933,3420900.0
1963,HND,,,2.83799588633448,2244878.0
1963,HPC,,,2.49843126048506,176063263.0
1963,HRV,,,0.687764980815768,4225675.0
1963,HTI,,,1.770849021679,4073068.0
1963,HUN,,,0.260182925848219,10087947.0
1963,IBD,,,2.38318269676154,1996753344.0
1963,IBT,,,2.41878907660278,2423348992.0
1963,IDA,,,2.58578057503951,426595648.0
1963,IDB,,,2.64296881809148,130451393.0
1963,IDN,,,2.82509682257967,96051424.0
1963,IDX,,,2.56060939645251,296144255.0
1963,IMN,,,0.946459911154505,49151.0
1963,IND,,,2.34617004494498,468138575.0
1963,IRL,,,0.583614784297507,2852650.0
1963,IRN,,,3.07015436284033,23519005.0
1963,IRQ,,,3.3693190876149,7667928.0
1963,ISL,,,1.77978836016473,185653.0
1963,ISR,,,3.68192274450533,2379000.0
1963,ITA,,,0.729553242231653,51252000.0
1963,JAM,,,1.41411255336515,1721099.0
1963,JOR,,,4.58821803200926,984714.0
1963,JPN,,,1.0134602261801,95900000.0
1963,KAZ,,,3.1176126263308,10377466.0
1963,KEN,,,3.88372295387027,8627971.0
1963,KGZ,,,3.38344084827971,2413700.0
1963,KHM,,,2.17796481919923,5823010.0
1963,KIR,,,2.4979121705241,50791.0
1963,KNA,,,-1.8906607549494,53441.0
1963,KOR,,,2.78482005271866,27261747.0
1963,KWT,,,10.517763941933,427694.0
1963,LAC,,,2.83068435864986,211156877.0
1963,LAO,,,2.2780468654744,2271061.0
1963,LBN,,,3.13116607387943,1970316.0
1963,LBR,,,2.50585096336426,1227414.0
1963,LBY,,,4.13636121041533,1690457.0
1963,LCA,,,1.06724374248466,95519.0
1963,LCN,,,2.79668612983544,237499676.0
1963,LDC,,,2.48250895204319,263557766.0
1963,LIE,,,3.65867011009615,18093.0
1963,LKA,,,2.44706226942492,10395040.0
1963,LMY,,,2.52968594812874,2234339068.0
1963,LSO,,,2.9688663548783,805373.0
1963,LTE,,,2.31832961524596,1137056579.0
1963,LTU,,,1.23563344312338,2898950.0
1963,LUX,,,1.03901066517559,324100.0
1963,LVA,,,1.33561309771935,2210919.0
1963,MAC,,,2.40326058840166,182135.0
1963,MAF,,,3.17417952644676,4673.0
1963,MAR,,,2.61313490930163,12577502.0
1963,MCO,,,1.38094540967689,22385.0
1963,MDA,,,1.92196080501834,2188895.0
1963,MDG,,,2.58572787249008,5525185.0
1963,MDV,,,2.49466612698065,98222.0
1963,MEA,,,2.75531190958307,111829018.0
1963,MEX,,,3.2556284602266,40424065.0
1963,MHL,,,3.41300244630277,16302.0
1963,MIC,,,2.5354474245934,2088133586.0
1963,MKD,,,1.14793378870544,1488737.0
1963,MLI,,,1.47521229746136,5646605.0
1963,MLT,,,-0.417666319903278,322550.0
1963,MMR,,,2.2157254424199,23213408.0
1963,MNA,,,2.68043605585875,105030514.0
1963,MNE,,,2.1361742316178,513409.0
1963,MNG,,,2.83225245529327,1071362.0
1963,MNP,,,3.3380582661554,9595.0
1963,MOZ,,,1.99540798401864,7109828.0
1963,MRT,,,2.75053124524719,893423.0
1963,MUS,,,2.6089232743809,718861.0
1963,MWI,,,2.44468605759743,3900506.0
1963,MYS,,,2.61448951710449,8602160.0
1963,NAC,,,1.48886793193124,208251340.0
1963,NAM,,,2.22115723247584,629589.0
1963,NCL,,,3.13318666612797,88050.0
1963,NER,,,2.90143194405961,3823873.0
1963,NGA,,,2.12414776592407,47973575.0
1963,NIC,,,3.01073181924445,1950159.0
1963,NLD,,,1.3484919646048,11965966.0
1963,NOR,,,0.756123515554719,3666537.0
1963,NPL,,,1.96423093760974,10729818.0
1963,NRU,,,4.8417099438375,5226.0
1963,NZL,,,1.98658254381755,2531800.0
1963,OED,,,1.37251287096889,843650775.0
1963,OMN,,,1.96014803227287,560827.0
1963,OSS,,,1.94131290325032,5765241.0
1963,PAK,,,2.64686832380638,49447776.0
1963,PAN,,,3.0341472885667,1232124.0
1963,PER,,,2.9013886238878,11102099.0
1963,PHL,,,3.15000313102439,30674731.0
1963,PLW,,,2.46104200930057,10037.0
1963,PNG,,,2.24111833062892,2141376.0
1963,POL,,,1.32252564710048,30712000.0
1963,PRE,,,2.46174115108229,202879347.0
1963,PRI,,,2.18816476905175,2504530.0
1963,PRK,,,2.45018900193276,12567057.0
1963,PRT,,,0.403565948731515,9030355.0
1963,PRY,,,2.44210002617055,2021909.0
1963,PSS,,,2.90999865344976,993524.0
1963,PST,,,1.16910500282911,783736508.0
1963,PYF,,,2.79795424460384,89737.0
1963,QAT,,,12.1187992283286,50380.0
1963,ROU,,,0.647377535798313,18797850.0
1963,RUS,,,1.11053215737069,123960000.0
1963,RWA,,,2.26125883139658,3258890.0
1963,SAS,,,2.44452917751082,605163476.0
1963,SAU,,,3.68679858289543,2719341.0
1963,SDN,,,3.29794754408435,9218077.0
1963,SEN,,,2.82256029455455,3635876.0
1963,SGP,,,2.52749548206484,1795000.0
1963,SLB,,,2.29091461876261,149589.0
1963,SLE,,,1.69401870862574,2382258.0
1963,SLV,,,2.65912474273457,3028679.0
1963,SMR,,,2.42358411724005,16580.0
1963,SOM,,,2.61461445515309,3110361.0
1963,SRB,,,0.704988810836648,6787950.0
1963,SSA,,,2.51364229277277,244989535.0
1963,SSD,,,1.58642600311421,3072669.0
1963,SSF,,,2.51365356418871,245034711.0
1963,SST,,,2.13253699912757,8590239.0
1963,STP,,,1.01638691688797,70112.0
1963,SUR,,,4.51822793750489,297034.0
1963,SVK,,,1.02883408574012,4282017.0
1963,SVN,,,0.827298841981668,1616971.0
1963,SWE,,,0.563633784442054,7604328.0
1963,SWZ,,,2.2962914197621,369759.0
1963,SXM,,,9.35260580108235,3584.0
1963,SYC,,,2.54222482865351,45176.0
1963,SYR,,,3.00181221054998,5110467.0
1963,TCA,,,0.194983665426589,5647.0
1963,TCD,,,2.03566507226671,3240905.0
1963,TEA,,,2.57299933136804,918259043.0
1963,TEC,,,1.50081087601912,322961499.0
1963,TGO,,,1.83611306966138,1765072.0
1963,THA,,,2.97923079566546,29342322.0
1963,TJK,,,3.34515517109644,2331736.0
1963,TKM,,,3.09906421446654,1804272.0
1963,TLA,,,2.82388180966753,226899749.0
1963,TLS,,,1.60071143503654,490564.0
1963,TMN,,,2.68043605585875,105030514.0
1963,TON,,,2.7429888239326,71885.0
1963,TSA,,,2.44452917751082,605163476.0
1963,TSS,,,2.51365356418871,245034711.0
1963,TTO,,,1.86949943301294,896804.0
1963,TUN,,,1.31864665679504,4427131.0
1963,TUR,,,2.67382042142113,30726841.0
1963,TUV,,,0.908303187875469,5751.0
1963,TZA,,,2.92939479641117,10799528.0
1963,UGA,,,2.93986298067628,8333663.0
1963,UKR,,,1.17345809598308,44462372.0
1963,URY,,,1.16802655253739,2623766.0
1963,USA,,,1.43916476170683,189242000.0
1963,UZB,,,3.85366881132595,9202246.0
1963,VCT,,,1.4645315499776,88523.0
1963,VEN,,,3.44743054176691,9064021.0
1963,VGB,,,0.543748250239824,8114.0
1963,VIR,,,12.8518850800978,39800.0
1963,VNM,,,2.76282545445889,35249101.0
1963,VUT,,,2.87008343360667,70159.0
1963,WSM,,,2.63535539508599,121764.0
1963,XKX,,,2.45639436887972,1062737.0
1963,YEM,,,2.20499954243984,5911135.0
1963,ZAF,,,3.03102216345899,17954564.0
1963,ZMB,,,3.15993187951411,3465907.0
1963,ZWE,,,3.15290821757527,4185877.0
1964,ABW,,,1.07660194824525,57619.0
1964,AFE,,,2.80857280928713,144904094.0
1964,AFG,,,2.16119547210755,9814318.0
1964,AFW,,,2.20893767291363,106388440.0
1964,AGO,,,1.02768371068476,5464187.0
1964,ALB,,,2.88068642624326,1814135.0
1964,AND,,,6.88305978652916,12764.0
1964,ARB,,,2.71737834825441,101729760.0
1964,ARE,,,4.7979243899545,159692.0
1964,ARG,,,1.61030882522813,21769453.0
1964,ARM,,,3.07062316009917,2120135.0
1964,ASM,,,3.16789858783513,22673.0
1964,ATG,,,1.50568747005497,59020.0
1964,AUS,,,1.96235442011452,11167000.0
1964,AUT,,,0.666548205291217,7223801.0
1964,AZE,,,3.33715466835575,4439250.0
1964,BDI,,,2.84839199215345,3055650.0
1964,BEL,,,0.94647753571233,9378113.0
1964,BEN,,,1.90768708165735,2704003.0
1964,BFA,,,1.53830431630421,5071034.0
1964,BGD,,,2.91951583062664,58178374.0
1964,BGR,,,0.816094049550123,8144340.0
1964,BHR,,,3.84726543885663,193816.0
1964,BHS,,,4.65785620485884,141528.0
1964,BIH,,,1.47661958449438,3513441.0
1964,BLR,,,1.02576999022331,8524224.0
1964,BLZ,,,2.8947589800224,101603.0
1964,BMU,,,2.33253081737015,46410.0
1964,BOL,,,2.1122101763499,4022996.0
1964,BRA,,,2.89384532588109,81488595.0
1964,BRB,,,1.00563133484016,239958.0
1964,BRN,,,4.60094377629245,105922.0
1964,BTN,,,3.14433613990597,252987.0
1964,BWA,,,2.37674156574765,566266.0
1964,CAF,,,2.00520301270958,1839583.0
1964,CAN,,,1.88571494336137,19325000.0
1964,CEB,,,0.933268169945748,94715795.0
1964,CHE,,,1.65425824514532,5789228.0
1964,CHI,,,1.15495528703249,115561.0
1964,CHL,,,1.96870696971751,8842525.0
1964,CHN,,,2.32068298706855,698355000.0
1964,CIV,,,3.861456346347,4273952.0
1964,CMR,,,2.20462617661087,5578257.0
1964,COD,,,2.67612413952612,16955327.0
1964,COG,,,2.7225085006483,1174816.0
1964,COL,,,3.01357715669246,17637411.0
1964,COM,,,1.64785104003151,211644.0
1964,CPV,,,3.27359578455994,237006.0
1964,CRI,,,3.47273422956429,1533960.0
1964,CSS,,,2.20407169307344,1871841.0
1964,CUB,,,2.11163265544986,7866020.0
1964,CUW,,,1.73332420521388,133148.0
1964,CYM,,,2.16153100162275,9166.0
1964,CYP,,,0.863936613213311,612521.0
1964,CZE,,,0.58890323959932,9727804.0
1964,DEU,,,0.805140883333687,75318337.0
1964,DJI,,,5.29889705145004,103198.0
1964,DMA,,,1.36417668206257,62587.0
1964,DNK,,,0.799212891013953,4722072.0
1964,DOM,,,3.02683544823473,3698559.0
1964,DZA,,,1.63645374073926,12179813.0
1964,EAP,,,2.46802401592581,953783472.0
1964,EAR,,,2.61047767365454,1074021283.0
1964,EAS,,,2.35516180740984,1110651177.0
1964,ECA,,,2.03089371725534,139973968.0
1964,ECS,,,1.13847679875603,699058435.0
1964,ECU,,,2.91997386643345,5149918.0
1964,EGY,,,2.60249703249022,29858922.0
1964,EMU,,,0.871450719630417,279621056.0
1964,ERI,,,2.47558096040955,1071287.0
1964,ESP,,,0.993696426233108,31609195.0
1964,EST,,,1.43767537202878,1277086.0
1964,ETH,,,2.6325787832461,23666548.0
1964,EUU,,,0.876197828231668,370055037.0
1964,FCS,,,2.23394392635218,267809728.0
1964,FIN,,,0.556315625077213,4548543.0
1964,FJI,,,3.11303666617003,458324.0
1964,FRA,,,1.06620875015002,49401492.0
1964,FRO,,,1.28023310079116,35847.0
1964,FSM,,,2.96539654689184,49181.0
1964,GAB,,,1.34661214457291,538657.0
1964,GBR,,,0.650257748756685,54000000.0
1964,GEO,,,1.41030647236467,3870300.0
1964,GHA,,,2.38038338050605,7695739.0
1964,GIB,,,2.43999254252944,23315.0
1964,GIN,,,1.81674374730281,3819722.0
1964,GMB,,,2.72564288980512,443687.0
1964,GNB,,,-0.993278443213835,588543.0
1964,GNQ,,,2.06857266929944,291942.0
1964,GRC,,,0.36261254676326,8510429.0
1964,GRD,,,0.579622560920894,97760.0
1964,GRL,,,3.2435275753154,37600.0
1964,GTM,,,2.90420109149082,4571109.0
1964,GUM,,,2.51553339032095,77008.0
1964,GUY,,,2.15028836810201,621764.0
1964,HKG,,,2.41727169428962,3504600.0
1964,HND,,,2.8533575267603,2309855.0
1964,HPC,,,2.54136151049296,180537667.0
1964,HRV,,,0.641644859454767,4252876.0
1964,HTI,,,1.78063403498411,4146244.0
1964,HUN,,,0.31560144966103,10119835.0
1964,IBD,,,2.33159930042916,2043309631.0
1964,IBT,,,2.38179681055199,2481068241.0
1964,IDA,,,2.61675477758271,437758610.0
1964,IDB,,,2.67000751766599,133934455.0
1964,IDN,,,2.85554207780566,98833749.0
1964,IDX,,,2.59329697278781,303824155.0
1964,IMN,,,0.959754674119424,49625.0
1964,IND,,,2.34154578203199,479229598.0
1964,IRL,,,0.486082926587529,2866550.0
1964,IRN,,,3.11379271685126,24262859.0
1964,IRQ,,,3.3551869803444,7929566.0
1964,ISL,,,1.77777239918805,188983.0
1964,ISR,,,3.9560164699833,2475000.0
1964,ITA,,,0.822623699867765,51675350.0
1964,JAM,,,1.41169638530914,1745568.0
1964,JOR,,,5.04236284023077,1035640.0
1964,JPN,,,1.04044962804068,96903000.0
1964,KAZ,,,2.97009055176438,10690309.0
1964,KEN,,,3.92703224813929,8973535.0
1964,KGZ,,,3.324812256572,2495300.0
1964,KHM,,,2.0931350037974,5946178.0
1964,KIR,,,2.52154224000907,52088.0
1964,KNA,,,-2.1084862155259,52326.0
1964,KOR,,,2.61539463516021,27984155.0
1964,KWT,,,10.093050129514,473115.0
1964,LAC,,,2.81083007303617,217092138.0
1964,LAO,,,2.2537424663802,2322826.0
1964,LBN,,,3.01093089923864,2030543.0
1964,LBR,,,2.52056757157595,1258745.0
1964,LBY,,,3.67238030924911,1753691.0
1964,LCA,,,1.02696398964051,96505.0
1964,LCN,,,2.77089893798423,244080552.0
1964,LDC,,,2.51819405693399,270194662.0
1964,LIE,,,3.59352603968912,18755.0
1964,LKA,,,2.45500391259614,10653397.0
1964,LMY,,,2.48809725418093,2289931597.0
1964,LSO,,,2.94416332386141,829437.0
1964,LTE,,,2.22932732356145,1162405292.0
1964,LTU,,,1.2426991594818,2935200.0
1964,LUX,,,1.11990124963074,327750.0
1964,LVA,,,1.33456859999138,2240623.0
1964,MAC,,,21.4259113885264,225655.0
1964,MAF,,,3.24238929600667,4827.0
1964,MAR,,,2.52312886520977,12898886.0
1964,MCO,,,1.3356902443922,22686.0
1964,MDA,,,1.77074717830388,2228000.0
1964,MDG,,,2.58482241841227,5669863.0
1964,MDV,,,2.45381471608925,100662.0
1964,MEA,,,2.77687048991166,114934365.0
1964,MEX,,,3.28021557071982,41772049.0
1964,MHL,,,3.31815444445044,16852.0
1964,MIC,,,2.4868106785961,2140061515.0
1964,MKD,,,1.47773902722615,1510900.0
1964,MLI,,,1.46828658985497,5730125.0
1964,MLT,,,-0.403852676882117,321250.0
1964,MMR,,,2.23182397635455,23737315.0
1964,MNA,,,2.69404184768629,107860080.0
1964,MNE,,,1.61214973467181,521753.0
1964,MNG,,,2.65921482305515,1100234.0
1964,MNP,,,3.38146971135909,9925.0
1964,MOZ,,,2.02212420526424,7255061.0
1964,MRT,,,2.81770019550429,918955.0
1964,MUS,,,2.4079632860718,736381.0
1964,MWI,,,2.4514095738988,3997305.0
1964,MYS,,,2.59611428546317,8828406.0
1964,NAC,,,1.44492227516999,211260410.0
1964,NAM,,,2.34541434671878,644530.0
1964,NCL,,,2.85714529182558,90602.0
1964,NER,,,2.88539386352651,3935814.0
1964,NGA,,,2.14151540554873,49012016.0
1964,NIC,,,3.03113727135801,2010176.0
1964,NLD,,,1.33778133208209,12127120.0
1964,NOR,,,0.755402813635902,3694339.0
1964,NPL,,,1.99833095399361,10946392.0
1964,NRU,,,5.3825485607045,5515.0
1964,NZL,,,2.09497226471195,2585400.0
1964,OED,,,1.36125886922819,855135046.0
1964,OMN,,,2.07347441331261,572577.0
1964,OSS,,,1.89839418681717,5874688.0
1964,PAK,,,2.69792525640101,50799999.0
1964,PAN,,,3.03285708659828,1270065.0
1964,PER,,,2.89303697300122,11427978.0
1964,PHL,,,3.1078745171606,31643032.0
1964,PLW,,,2.50886295878345,10292.0
1964,PNG,,,2.16877979482397,2188325.0
1964,POL,,,1.38220463805364,31139450.0
1964,PRE,,,2.50351850748021,207958469.0
1964,PRI,,,1.95855069106078,2554066.0
1964,PRK,,,2.53551071911011,12889770.0
1964,PRT,,,0.0554641622745771,9035365.0
1964,PRY,,,2.50121218935743,2073119.0
1964,PSS,,,2.87431405783856,1022081.0
1964,PST,,,1.14817006840265,792735136.0
1964,PYF,,,3.38112838308651,92823.0
1964,QAT,,,12.1120937112538,56867.0
1964,ROU,,,0.643086645958438,18919126.0
1964,RUS,,,1.11110025764706,125345000.0
1964,RWA,,,2.3036256415404,3334834.0
1964,SAS,,,2.44764457662015,619975727.0
1964,SAU,,,3.70449423490375,2821968.0
1964,SDN,,,3.33946327702524,9531109.0
1964,SEN,,,2.8378577001018,3740535.0
1964,SGP,,,2.56297370452389,1841600.0
1964,SLB,,,2.31017892589431,153085.0
1964,SLE,,,1.75311689442744,2424390.0
1964,SLV,,,2.71014583485565,3111883.0
1964,SMR,,,2.36623371213477,16977.0
1964,SOM,,,2.61582253076327,3192796.0
1964,SRB,,,0.659361362118125,6832855.0
1964,SSA,,,2.55385480036934,251246212.0
1964,SSD,,,1.84602411120863,3129918.0
1964,SSF,,,2.55385164594088,251292534.0
1964,SST,,,2.0764381526521,8768610.0
1964,STP,,,1.06826952058127,70865.0
1964,SUR,,,3.96273438148096,309041.0
1964,SVK,,,1.05291053584313,4327341.0
1964,SVN,,,0.932146105584889,1632114.0
1964,SWE,,,0.747117164606475,7661354.0
1964,SWZ,,,2.37766991366799,378656.0
1964,SXM,,,9.01222326614706,3922.0
1964,SYC,,,2.50510378549847,46322.0
1964,SYR,,,3.05663132905379,5269087.0
1964,TCA,,,0.17692856703189,5657.0
1964,TCD,,,2.03336559914203,3307479.0
1964,TEA,,,2.46667497289215,940909509.0
1964,TEC,,,1.49035133132077,327774760.0
1964,TGO,,,2.1504469409367,1803440.0
1964,THA,,,2.98747192809308,30232141.0
1964,TJK,,,3.35363779231261,2411260.0
1964,TKM,,,3.04176884925031,1859997.0
1964,TLA,,,2.8011851172211,233255631.0
1964,TLS,,,1.63667458198596,498659.0
1964,TMN,,,2.69404184768629,107860080.0
1964,TON,,,2.73609999019653,73879.0
1964,TSA,,,2.44764457662015,619975727.0
1964,TSS,,,2.55385164594088,251292534.0
1964,TTO,,,1.7858021983154,912963.0
1964,TUN,,,1.40717809245491,4489869.0
1964,TUR,,,2.6217404628547,31543072.0
1964,TUV,,,0.0173867687128334,5752.0
1964,TZA,,,2.9946388794533,11127826.0
1964,UGA,,,2.98721516182428,8586363.0
1964,UKR,,,1.0933219610835,44951156.0
1964,URY,,,1.11482302975285,2653180.0
1964,USA,,,1.38904605518369,191889000.0
1964,UZB,,,3.7890215741971,9557611.0
1964,VCT,,,1.37544799902781,89749.0
1964,VEN,,,3.40229694421621,9377712.0
1964,VGB,,,0.663311607810866,8168.0
1964,VIR,,,2.4815169119724,40800.0
1964,VNM,,,2.6662269308257,36201563.0
